Target_genes	HMGB2|Average	SRX2765965|HUVEC	SRX1993515|IMR-90	SRX1993516|IMR-90	SRX2765967|Lung_fibroblasts	SRX2765968|Lung_fibroblasts	STRING
RAB10	20.800000	104	0	0	0	0	0
PYGB	20.800000	104	0	0	0	0	0
PNPO	20.800000	104	0	0	0	0	0
PLAGL1	20.800000	104	0	0	0	0	0
PLAG1	20.800000	104	0	0	0	0	0
PHGDH	20.800000	104	0	0	0	0	0
PAAF1	20.800000	104	0	0	0	0	0
NEURL4	20.800000	104	0	0	0	0	0
NEK7	20.800000	104	0	0	0	0	0
MTDH	20.800000	104	0	0	0	0	0
MAP2K7	20.800000	104	0	0	0	0	0
MAOA	20.800000	104	0	0	0	0	0
LRIG1	20.800000	104	0	0	0	0	0
LONRF1	20.800000	104	0	0	0	0	0
KIAA1191	20.800000	104	0	0	0	0	0
KANSL3	20.800000	104	0	0	0	0	0
HCFC1R1	20.800000	0	0	0	104	0	0
HACD1	20.800000	104	0	0	0	0	0
GRHPR	20.800000	0	0	0	104	0	0
GKAP1	20.800000	104	0	0	0	0	0
EXT2	20.800000	104	0	0	0	0	0
EPHX1	20.800000	104	0	0	0	0	0
CTSV	20.800000	104	0	0	0	0	0
CSKMT	20.800000	104	0	0	0	0	0
COA4	20.800000	104	0	0	0	0	0
CHST3	20.800000	104	0	0	0	0	0
CHCHD7	20.800000	104	0	0	0	0	0
C9orf72	20.800000	104	0	0	0	0	0
C11orf98	20.800000	104	0	0	0	0	0
BTG3	20.800000	104	0	0	0	0	0
ARHGEF1	20.800000	104	0	0	0	0	0
ADAM10	20.800000	104	0	0	0	0	0
ACTR2	20.800000	104	0	0	0	0	0
ACER3	20.800000	104	0	0	0	0	0
ABLIM1	20.800000	104	0	0	0	0	0
ZNF557	20.600000	103	0	0	0	0	0
ZNF493	20.600000	103	0	0	0	0	0
ZNF268	20.600000	103	0	0	0	0	0
ZNF202	20.600000	103	0	0	0	0	0
ZMAT1	20.600000	103	0	0	0	0	0
YPEL5	20.600000	103	0	0	0	0	0
WBP2	20.600000	0	0	0	103	0	0
UPRT	20.600000	103	0	0	0	0	0
TTC29	20.600000	103	0	0	0	0	0
TRMU	20.600000	103	0	0	0	0	0
TRABD2A	20.600000	103	0	0	0	0	0
TP53INP1	20.600000	103	0	0	0	0	0
TNFRSF11B	20.600000	103	0	0	0	0	0
TGOLN2	20.600000	103	0	0	0	0	0
TFIP11	20.600000	103	0	0	0	0	0
STAU2	20.600000	103	0	0	0	0	0
SNUPN	20.600000	103	0	0	0	0	0
SLC39A13	20.600000	103	0	0	0	0	0
SLC37A2	20.600000	103	0	0	0	0	0
SESN3	20.600000	103	0	0	0	0	0
SEH1L	20.600000	103	0	0	0	0	0
RRP9	20.600000	103	0	0	0	0	0
RPUSD4	20.600000	103	0	0	0	0	0
RPL39L	20.600000	103	0	0	0	0	0
RNF40	20.600000	103	0	0	0	0	0
RELA	20.600000	103	0	0	0	0	0
QPCT	20.600000	103	0	0	0	0	0
PRRC2B	20.600000	103	0	0	0	0	0
POLA1	20.600000	103	0	0	0	0	0
PDZD9	20.600000	103	0	0	0	0	0
PARP3	20.600000	103	0	0	0	0	0
OSMR	20.600000	103	0	0	0	0	0
OR4M1	20.600000	103	0	0	0	0	0
NUDT11	20.600000	103	0	0	0	0	0
NUAK1	20.600000	103	0	0	0	0	0
NPPC	20.600000	103	0	0	0	0	0
MYO7A	20.600000	103	0	0	0	0	0
MYCBP	20.600000	103	0	0	0	0	0
LBR	20.600000	103	0	0	0	0	0
LARP1B	20.600000	103	0	0	0	0	0
KCNAB1	20.600000	103	0	0	0	0	0
ITGB1BP1	20.600000	103	0	0	0	0	0
INPP4A	20.600000	103	0	0	0	0	0
HMGA1	20.600000	103	0	0	0	0	0
GMCL1	20.600000	103	0	0	0	0	0
GALNT10	20.600000	103	0	0	0	0	0
GAA	20.600000	103	0	0	0	0	0
FOXD4L4	20.600000	103	0	0	0	0	0
FAM76A	20.600000	103	0	0	0	0	0
FAM118B	20.600000	103	0	0	0	0	0
EXOC2	20.600000	103	0	0	0	0	0
ECPAS	20.600000	103	0	0	0	0	0
DYRK3	20.600000	103	0	0	0	0	0
DYNC2I1	20.600000	103	0	0	0	0	0
DNAJC28	20.600000	103	0	0	0	0	0
DENND2C	20.600000	103	0	0	0	0	0
CUX1	20.600000	103	0	0	0	0	0
CPSF3	20.600000	103	0	0	0	0	0
COLEC10	20.600000	103	0	0	0	0	0
CCDC189	20.600000	103	0	0	0	0	0
BRWD3	20.600000	103	0	0	0	0	0
BOLA3	20.600000	103	0	0	0	0	0
BLOC1S4	20.600000	103	0	0	0	0	0
AVPR1A	20.600000	103	0	0	0	0	0
ASB1	20.600000	103	0	0	0	0	0
ARMC3	20.600000	103	0	0	0	0	0
ARID5B	20.600000	103	0	0	0	0	0
AP5S1	20.600000	103	0	0	0	0	0
ACOT7	20.600000	103	0	0	0	0	0
ACAT2	20.600000	103	0	0	0	0	0
ZNF611	20.400000	102	0	0	0	0	0
ZNF521	20.400000	102	0	0	0	0	0
ZNF485	20.400000	102	0	0	0	0	0
ZMAT3	20.400000	102	0	0	0	0	0
ZDHHC2	20.400000	102	0	0	0	0	0
VPS54	20.400000	102	0	0	0	0	0
UBE2A	20.400000	102	0	0	0	0	0
TRIM35	20.400000	102	0	0	0	0	0
TMEM140	20.400000	102	0	0	0	0	0
TMEM117	20.400000	102	0	0	0	0	0
STXBP5L	20.400000	102	0	0	0	0	0
STX2	20.400000	102	0	0	0	0	0
SAMD4B	20.400000	102	0	0	0	0	0
SAMD4A	20.400000	102	0	0	0	0	0
PVR	20.400000	102	0	0	0	0	0
PTPN18	20.400000	102	0	0	0	0	0
PTK2B	20.400000	102	0	0	0	0	0
PHLDA3	20.400000	102	0	0	0	0	0
PFKFB3	20.400000	102	0	0	0	0	0
PEX19	20.400000	102	0	0	0	0	0
PCDHA9	20.400000	102	0	0	0	0	0
PARP8	20.400000	0	0	0	102	0	0
NT5C2	20.400000	102	0	0	0	0	0
NRIP3	20.400000	102	0	0	0	0	0
NAP1L5	20.400000	102	0	0	0	0	0
NAAA	20.400000	102	0	0	0	0	0
MKRN1	20.400000	102	0	0	0	0	0
LMO4	20.400000	102	0	0	0	0	0
LHFPL2	20.400000	102	0	0	0	0	0
KPNA5	20.400000	102	0	0	0	0	0
JADE2	20.400000	102	0	0	0	0	0
IL6R	20.400000	102	0	0	0	0	0
HSPA12A	20.400000	102	0	0	0	0	0
HRH1	20.400000	102	0	0	0	0	0
GSAP	20.400000	102	0	0	0	0	0
GAB3	20.400000	102	0	0	0	0	0
FJX1	20.400000	102	0	0	0	0	0
FAT4	20.400000	102	0	0	0	0	0
FAM86B1	20.400000	102	0	0	0	0	0
FAM124B	20.400000	102	0	0	0	0	0
ETS2	20.400000	102	0	0	0	0	0
ENO4	20.400000	102	0	0	0	0	0
EHD4	20.400000	102	0	0	0	0	0
DLL4	20.400000	102	0	0	0	0	0
DENND5B	20.400000	102	0	0	0	0	0
CXCL6	20.400000	102	0	0	0	0	0
COMTD1	20.400000	102	0	0	0	0	0
CEMIP2	20.400000	102	0	0	0	0	0
BLVRA	20.400000	102	0	0	0	0	0
BECN1	20.400000	102	0	0	0	0	0
BCL2	20.400000	102	0	0	0	0	0
B3GALT4	20.400000	102	0	0	0	0	0
ATP6V0D1	20.400000	102	0	0	0	0	0
ADCK1	20.400000	102	0	0	0	0	0
ABCC9	20.400000	0	0	0	102	0	0
AAR2	20.400000	102	0	0	0	0	0
ZUP1	20.200000	101	0	0	0	0	0
ZNF888	20.200000	101	0	0	0	0	0
ZNF724	20.200000	101	0	0	0	0	0
ZNF699	20.200000	101	0	0	0	0	0
ZNF561	20.200000	101	0	0	0	0	0
ZNF219	20.200000	101	0	0	0	0	0
ZFYVE27	20.200000	101	0	0	0	0	0
VCPKMT	20.200000	101	0	0	0	0	0
ULK2	20.200000	101	0	0	0	0	0
TSPAN10	20.200000	101	0	0	0	0	0
TPM1	20.200000	101	0	0	0	0	0
TOP3B	20.200000	101	0	0	0	0	0
TMEM132A	20.200000	101	0	0	0	0	0
TMED9	20.200000	101	0	0	0	0	0
TERF2	20.200000	101	0	0	0	0	0
STAT4	20.200000	101	0	0	0	0	0
SP7	20.200000	101	0	0	0	0	0
SIMC1	20.200000	101	0	0	0	0	0
SERINC5	20.200000	101	0	0	0	0	0
SCYL1	20.200000	101	0	0	0	0	0
SAMD8	20.200000	101	0	0	0	0	0
RUNDC1	20.200000	101	0	0	0	0	0
RPRM	20.200000	101	0	0	0	0	0
RNF216	20.200000	101	0	0	0	0	0
RBAK-RBAKDN	20.200000	101	0	0	0	0	0
RBAK	20.200000	101	0	0	0	0	0
RAB11B	20.200000	101	0	0	0	0	0
PTGES3L-AARSD1	20.200000	101	0	0	0	0	0
PTGES3L	20.200000	101	0	0	0	0	0
POLR2D	20.200000	101	0	0	0	0	0
NUCB1	20.200000	101	0	0	0	0	0
NPLOC4	20.200000	101	0	0	0	0	0
NBEA	20.200000	101	0	0	0	0	0
MFSD3	20.200000	101	0	0	0	0	0
MAP3K1	20.200000	101	0	0	0	0	0
KIDINS220	20.200000	101	0	0	0	0	0
HTATIP2	20.200000	101	0	0	0	0	0
GRK6	20.200000	101	0	0	0	0	0
GPR37	20.200000	101	0	0	0	0	0
GALE	20.200000	101	0	0	0	0	0
FAM83D	20.200000	101	0	0	0	0	0
ETFB	20.200000	101	0	0	0	0	0
ESR2	20.200000	101	0	0	0	0	0
ELMO1	20.200000	101	0	0	0	0	0
EEPD1	20.200000	101	0	0	0	0	0
DAXX	20.200000	101	0	0	0	0	0
CHUK	20.200000	101	0	0	0	0	0
CHPF2	20.200000	101	0	0	0	0	0
CDC25A	20.200000	101	0	0	0	0	0
CCDC89	20.200000	0	0	0	101	0	0
ATP6V1G1	20.200000	101	0	0	0	0	0
ATP5MPL	20.200000	101	0	0	0	0	0
ARTN	20.200000	101	0	0	0	0	0
ARHGAP22	20.200000	101	0	0	0	0	0
ANKFY1	20.200000	101	0	0	0	0	0
ZNF641	20.000000	100	0	0	0	0	0
ZNF595	20.000000	100	0	0	0	0	0
ZNF426	20.000000	100	0	0	0	0	0
UBA2	20.000000	100	0	0	0	0	0
TNIK	20.000000	100	0	0	0	0	0
TMEM63A	20.000000	100	0	0	0	0	0
TMCC1	20.000000	100	0	0	0	0	0
TACC1	20.000000	100	0	0	0	0	0
SMIM12	20.000000	100	0	0	0	0	0
SLC39A3	20.000000	100	0	0	0	0	0
SLC35A4	20.000000	100	0	0	0	0	0
SKA2	20.000000	100	0	0	0	0	0
SGPP1	20.000000	100	0	0	0	0	0
SDC1	20.000000	100	0	0	0	0	0
RPS15	20.000000	100	0	0	0	0	0
RPL27A	20.000000	0	0	0	100	0	0
RALGPS1	20.000000	100	0	0	0	0	0
RAD51	20.000000	100	0	0	0	0	0
RAB6D	20.000000	100	0	0	0	0	0
PRR11	20.000000	100	0	0	0	0	0
PCYOX1	20.000000	100	0	0	0	0	0
PAQR7	20.000000	100	0	0	0	0	0
P4HTM	20.000000	100	0	0	0	0	0
NCOA2	20.000000	100	0	0	0	0	0
MIIP	20.000000	100	0	0	0	0	0
MFAP3L	20.000000	100	0	0	0	0	0
MCPH1	20.000000	100	0	0	0	0	0
MCCC2	20.000000	100	0	0	0	0	0
HK1	20.000000	100	0	0	0	0	0
HEMK1	20.000000	100	0	0	0	0	0
GNG10	20.000000	100	0	0	0	0	0
FGF12	20.000000	100	0	0	0	0	0
FBXL12	20.000000	100	0	0	0	0	0
FAM234B	20.000000	100	0	0	0	0	0
FAM102B	20.000000	100	0	0	0	0	0
EML1	20.000000	100	0	0	0	0	0
CFAP91	20.000000	100	0	0	0	0	0
CCNJL	20.000000	100	0	0	0	0	0
CCDC184	20.000000	100	0	0	0	0	0
APBB3	20.000000	100	0	0	0	0	0
AP3M2	20.000000	100	0	0	0	0	0
ANKH	20.000000	100	0	0	0	0	0
ZNF880	19.800000	99	0	0	0	0	0
ZNF775	19.800000	99	0	0	0	0	0
ZNF518B	19.800000	99	0	0	0	0	0
ZNF480	19.800000	99	0	0	0	0	0
ZBTB34	19.800000	99	0	0	0	0	0
VMP1	19.800000	99	0	0	0	0	0
VHL	19.800000	99	0	0	0	0	0
USP8	19.800000	99	0	0	0	0	0
TSEN2	19.800000	99	0	0	0	0	0
TNRC6A	19.800000	99	0	0	0	0	0
TMEM47	19.800000	99	0	0	0	0	0
TMBIM6	19.800000	99	0	0	0	0	0
TESK1	19.800000	99	0	0	0	0	0
TCEAL3	19.800000	99	0	0	0	0	0
SYVN1	19.800000	99	0	0	0	0	0
SPRY1	19.800000	99	0	0	0	0	0
RPUSD3	19.800000	99	0	0	0	0	0
RNASEH2B	19.800000	99	0	0	0	0	0
RGS9	19.800000	99	0	0	0	0	0
RGS7BP	19.800000	99	0	0	0	0	0
RAC3	19.800000	99	0	0	0	0	0
PWWP2A	19.800000	99	0	0	0	0	0
PTRH2	19.800000	99	0	0	0	0	0
PRKN	19.800000	99	0	0	0	0	0
POLR3E	19.800000	99	0	0	0	0	0
PAK2	19.800000	99	0	0	0	0	0
PACRG	19.800000	99	0	0	0	0	0
NHP2	19.800000	99	0	0	0	0	0
NELL2	19.800000	99	0	0	0	0	0
MTO1	19.800000	99	0	0	0	0	0
MEF2A	19.800000	99	0	0	0	0	0
MAPK14	19.800000	99	0	0	0	0	0
MAP1LC3C	19.800000	99	0	0	0	0	0
KHDC1	19.800000	99	0	0	0	0	0
HOXD1	19.800000	99	0	0	0	0	0
HGSNAT	19.800000	99	0	0	0	0	0
HES4	19.800000	99	0	0	0	0	0
GPR107	19.800000	99	0	0	0	0	0
FAAP24	19.800000	99	0	0	0	0	0
EIF3J	19.800000	99	0	0	0	0	0
EIF2B2	19.800000	99	0	0	0	0	0
DCPS	19.800000	99	0	0	0	0	0
CPEB2	19.800000	99	0	0	0	0	0
CEP89	19.800000	99	0	0	0	0	0
CCDC24	19.800000	99	0	0	0	0	0
CAVIN3	19.800000	99	0	0	0	0	0
BMF	19.800000	99	0	0	0	0	0
AVPI1	19.800000	99	0	0	0	0	0
ACSL4	19.800000	99	0	0	0	0	0
ZNF436	19.600000	98	0	0	0	0	0
ZBTB33	19.600000	98	0	0	0	0	0
WASF3	19.600000	98	0	0	0	0	0
UBASH3B	19.600000	98	0	0	0	0	0
TSR1	19.600000	98	0	0	0	0	0
TAPT1	19.600000	98	0	0	0	0	0
STK4	19.600000	98	0	0	0	0	0
STING1	19.600000	98	0	0	0	0	0
SLC2A4	19.600000	98	0	0	0	0	0
SF3B2	19.600000	98	0	0	0	0	0
RCAN3	19.600000	98	0	0	0	0	0
RBSN	19.600000	98	0	0	0	0	0
RASGRP1	19.600000	98	0	0	0	0	0
POC1A	19.600000	98	0	0	0	0	0
PNN	19.600000	98	0	0	0	0	0
PDRG1	19.600000	98	0	0	0	0	0
PAN2	19.600000	98	0	0	0	0	0
MED18	19.600000	98	0	0	0	0	0
LMNTD1	19.600000	98	0	0	0	0	0
LAMTOR4	19.600000	98	0	0	0	0	0
KDM4C	19.600000	98	0	0	0	0	0
IMPA2	19.600000	98	0	0	0	0	0
IGF2R	19.600000	98	0	0	0	0	0
GNG12	19.600000	98	0	0	0	0	0
GNA14	19.600000	98	0	0	0	0	0
GATM	19.600000	98	0	0	0	0	0
FOSB	19.600000	98	0	0	0	0	0
FBRS	19.600000	98	0	0	0	0	0
FANCG	19.600000	98	0	0	0	0	0
DIS3L	19.600000	98	0	0	0	0	0
DHX8	19.600000	98	0	0	0	0	0
DENR	19.600000	98	0	0	0	0	0
CFAP53	19.600000	98	0	0	0	0	0
CCDC93	19.600000	98	0	0	0	0	0
CASD1	19.600000	98	0	0	0	0	0
C20orf27	19.600000	98	0	0	0	0	0
B9D1	19.600000	98	0	0	0	0	0
ARHGEF28	19.600000	98	0	0	0	0	0
ADPRH	19.600000	98	0	0	0	0	0
ABTB2	19.600000	98	0	0	0	0	0
ABHD6	19.600000	98	0	0	0	0	0
ZNF738	19.400000	97	0	0	0	0	0
ZNF589	19.400000	97	0	0	0	0	0
ZNF564	19.400000	97	0	0	0	0	0
ZNF429	19.400000	0	0	0	97	0	0
ZNF333	19.400000	97	0	0	0	0	0
ZKSCAN2	19.400000	97	0	0	0	0	0
WDR45B	19.400000	97	0	0	0	0	0
WDR38	19.400000	97	0	0	0	0	0
UBOX5	19.400000	97	0	0	0	0	0
TINF2	19.400000	97	0	0	0	0	0
STOML2	19.400000	97	0	0	0	0	0
STK39	19.400000	97	0	0	0	0	0
STIL	19.400000	97	0	0	0	0	0
SNX21	19.400000	97	0	0	0	0	0
SMYD3	19.400000	97	0	0	0	0	0
SLC38A1	19.400000	97	0	0	0	0	0
SHLD1	19.400000	97	0	0	0	0	0
SFT2D3	19.400000	97	0	0	0	0	0
SAR1B	19.400000	0	0	0	97	0	0
RTN4	19.400000	97	0	0	0	0	0
RTL8B	19.400000	97	0	0	0	0	0
RRAGC	19.400000	97	0	0	0	0	0
RAD54L	19.400000	97	0	0	0	0	0
POGLUT2	19.400000	97	0	0	0	0	0
PCGF5	19.400000	97	0	0	0	0	0
MSH4	19.400000	97	0	0	0	0	0
MAP3K10	19.400000	97	0	0	0	0	0
LMO2	19.400000	97	0	0	0	0	0
LAMP1	19.400000	97	0	0	0	0	0
KIAA1549	19.400000	97	0	0	0	0	0
KDELR3	19.400000	97	0	0	0	0	0
HTATSF1	19.400000	97	0	0	0	0	0
HEATR6	19.400000	97	0	0	0	0	0
FES	19.400000	97	0	0	0	0	0
FASTKD5	19.400000	97	0	0	0	0	0
FAR2	19.400000	97	0	0	0	0	0
EHD1	19.400000	97	0	0	0	0	0
EGLN3	19.400000	97	0	0	0	0	0
DDOST	19.400000	97	0	0	0	0	0
DAZAP2	19.400000	97	0	0	0	0	0
DAW1	19.400000	97	0	0	0	0	0
CORO2A	19.400000	97	0	0	0	0	0
CHD6	19.400000	97	0	0	0	0	0
CAP1	19.400000	97	0	0	0	0	0
BIVM	19.400000	97	0	0	0	0	0
B3GLCT	19.400000	97	0	0	0	0	0
ZNF415	19.200000	0	0	0	96	0	0
ZNF205	19.200000	96	0	0	0	0	0
WDR19	19.200000	96	0	0	0	0	0
UXS1	19.200000	96	0	0	0	0	0
TXNRD1	19.200000	96	0	0	0	0	0
TOP1	19.200000	96	0	0	0	0	0
TMSB15B	19.200000	96	0	0	0	0	0
TMED2	19.200000	96	0	0	0	0	0
TENT5A	19.200000	96	0	0	0	0	0
TAF9B	19.200000	96	0	0	0	0	0
SNRK	19.200000	96	0	0	0	0	0
SLC41A3	19.200000	96	0	0	0	0	0
SHBG	19.200000	96	0	0	0	0	0
SAT2	19.200000	96	0	0	0	0	0
RP9	19.200000	96	0	0	0	0	0
ROGDI	19.200000	96	0	0	0	0	0
RIOX1	19.200000	96	0	0	0	0	0
RAE1	19.200000	96	0	0	0	0	0
RABEP2	19.200000	96	0	0	0	0	0
PRMT3	19.200000	96	0	0	0	0	0
PPIF	19.200000	96	0	0	0	0	0
POLR2J	19.200000	96	0	0	0	0	0
NDUFS6	19.200000	96	0	0	0	0	0
NCOA1	19.200000	96	0	0	0	0	0
MT1X	19.200000	96	0	0	0	0	0
MRS2	19.200000	96	0	0	0	0	0
MRPL4	19.200000	96	0	0	0	0	0
MRPL41	19.200000	96	0	0	0	0	0
MICU3	19.200000	0	0	0	96	0	0
KRTAP1-5	19.200000	0	0	0	96	0	0
KDELR2	19.200000	96	0	0	0	0	0
KATNB1	19.200000	96	0	0	0	0	0
HOXD9	19.200000	96	0	0	0	0	0
HDAC9	19.200000	96	0	0	0	0	0
GRK1	19.200000	96	0	0	0	0	0
FAM124A	19.200000	96	0	0	0	0	0
FAM107A	19.200000	96	0	0	0	0	0
DEF8	19.200000	96	0	0	0	0	0
CYREN	19.200000	96	0	0	0	0	0
CLTCL1	19.200000	96	0	0	0	0	0
CLCC1	19.200000	96	0	0	0	0	0
CIAO2B	19.200000	96	0	0	0	0	0
CES2	19.200000	96	0	0	0	0	0
CERS5	19.200000	96	0	0	0	0	0
CENPV	19.200000	96	0	0	0	0	0
CENPS-CORT	19.200000	96	0	0	0	0	0
CENPS	19.200000	96	0	0	0	0	0
CDC20B	19.200000	96	0	0	0	0	0
C1QTNF6	19.200000	96	0	0	0	0	0
B4GALT6	19.200000	96	0	0	0	0	0
ATRNL1	19.200000	96	0	0	0	0	0
WWC2	19.000000	95	0	0	0	0	0
WTIP	19.000000	95	0	0	0	0	0
WDR55	19.000000	95	0	0	0	0	0
WASHC5	19.000000	95	0	0	0	0	0
VMA21	19.000000	95	0	0	0	0	0
USP6NL	19.000000	95	0	0	0	0	0
UNC80	19.000000	95	0	0	0	0	0
U2AF1L5	19.000000	95	0	0	0	0	0
U2AF1	19.000000	95	0	0	0	0	0
TRAPPC12	19.000000	95	0	0	0	0	0
TMEM120A	19.000000	95	0	0	0	0	0
TMEM108	19.000000	95	0	0	0	0	0
TKFC	19.000000	95	0	0	0	0	0
TIGD3	19.000000	95	0	0	0	0	0
TASOR	19.000000	95	0	0	0	0	0
SYTL4	19.000000	95	0	0	0	0	0
SPIN3	19.000000	95	0	0	0	0	0
SMCO4	19.000000	95	0	0	0	0	0
SLC35F2	19.000000	95	0	0	0	0	0
SIRT2	19.000000	95	0	0	0	0	0
RP2	19.000000	95	0	0	0	0	0
RGCC	19.000000	95	0	0	0	0	0
RAB5B	19.000000	95	0	0	0	0	0
RAB12	19.000000	95	0	0	0	0	0
PXYLP1	19.000000	95	0	0	0	0	0
PSMD8	19.000000	95	0	0	0	0	0
PSMC3	19.000000	95	0	0	0	0	0
PLCB4	19.000000	95	0	0	0	0	0
PGBD5	19.000000	95	0	0	0	0	0
PCDHGA12	19.000000	95	0	0	0	0	0
NUDC	19.000000	95	0	0	0	0	0
NSMCE2	19.000000	95	0	0	0	0	0
NIPSNAP2	19.000000	95	0	0	0	0	0
NIBAN1	19.000000	95	0	0	0	0	0
NFKBIB	19.000000	95	0	0	0	0	0
MORC4	19.000000	95	0	0	0	0	0
MIXL1	19.000000	95	0	0	0	0	0
MICB	19.000000	95	0	0	0	0	0
LRCH2	19.000000	95	0	0	0	0	0
LMTK2	19.000000	95	0	0	0	0	0
GREM2	19.000000	0	0	0	95	0	0
GEM	19.000000	95	0	0	0	0	0
GDF6	19.000000	95	0	0	0	0	0
GABRB1	19.000000	95	0	0	0	0	0
FLVCR2	19.000000	0	0	0	95	0	0
FIGLA	19.000000	95	0	0	0	0	0
FERMT1	19.000000	95	0	0	0	0	0
DPY19L2	19.000000	95	0	0	0	0	0
DMD	19.000000	95	0	0	0	0	0
DDB1	19.000000	95	0	0	0	0	0
CFAP300	19.000000	95	0	0	0	0	0
CDK14	19.000000	95	0	0	0	0	0
CDC14B	19.000000	0	0	0	95	0	0
CASP3	19.000000	95	0	0	0	0	0
C14orf39	19.000000	0	0	0	95	0	0
C10orf143	19.000000	95	0	0	0	0	0
BRD7	19.000000	95	0	0	0	0	0
ATXN10	19.000000	95	0	0	0	0	0
ATP7A	19.000000	95	0	0	0	0	0
ZXDB	18.800000	94	0	0	0	0	0
ZNF16	18.800000	94	0	0	0	0	0
WDR26	18.800000	94	0	0	0	0	0
UVSSA	18.800000	94	0	0	0	0	0
TVP23B	18.800000	94	0	0	0	0	0
TOMM22	18.800000	94	0	0	0	0	0
TMEM62	18.800000	94	0	0	0	0	0
TLR5	18.800000	94	0	0	0	0	0
TIMM8A	18.800000	94	0	0	0	0	0
TBC1D17	18.800000	94	0	0	0	0	0
SYNE1	18.800000	94	0	0	0	0	0
SYCP2	18.800000	94	0	0	0	0	0
SRGAP2	18.800000	94	0	0	0	0	0
SH3BP5	18.800000	94	0	0	0	0	0
SH3BP4	18.800000	94	0	0	0	0	0
SACS	18.800000	94	0	0	0	0	0
RAN	18.800000	94	0	0	0	0	0
PTPN12	18.800000	94	0	0	0	0	0
POLR2H	18.800000	94	0	0	0	0	0
PNKD	18.800000	0	0	0	94	0	0
PGD	18.800000	94	0	0	0	0	0
PDIK1L	18.800000	94	0	0	0	0	0
MPZL1	18.800000	94	0	0	0	0	0
HPS1	18.800000	94	0	0	0	0	0
GTPBP3	18.800000	94	0	0	0	0	0
GLRX5	18.800000	94	0	0	0	0	0
FAM72A	18.800000	94	0	0	0	0	0
FAM167A	18.800000	0	0	0	94	0	0
FAM161A	18.800000	94	0	0	0	0	0
FAM117A	18.800000	94	0	0	0	0	0
ETV3	18.800000	94	0	0	0	0	0
ENOX1	18.800000	94	0	0	0	0	0
EDEM2	18.800000	94	0	0	0	0	0
CLIP1	18.800000	94	0	0	0	0	0
CHFR	18.800000	94	0	0	0	0	0
CFAP58	18.800000	94	0	0	0	0	0
BACH1	18.800000	94	0	0	0	0	0
ATP8A1	18.800000	94	0	0	0	0	0
AKT1S1	18.800000	94	0	0	0	0	0
ABTB1	18.800000	94	0	0	0	0	0
AADAT	18.800000	94	0	0	0	0	0
ZNF570	18.600000	93	0	0	0	0	0
ZNF569	18.600000	93	0	0	0	0	0
ZNF155	18.600000	93	0	0	0	0	0
WDR62	18.600000	93	0	0	0	0	0
VWDE	18.600000	0	0	0	93	0	0
TUBA1A	18.600000	93	0	0	0	0	0
TTC1	18.600000	93	0	0	0	0	0
TONSL	18.600000	93	0	0	0	0	0
THAP8	18.600000	93	0	0	0	0	0
TCTN2	18.600000	93	0	0	0	0	0
TBC1D8B	18.600000	93	0	0	0	0	0
SYBU	18.600000	93	0	0	0	0	0
SP4	18.600000	93	0	0	0	0	0
SLC39A11	18.600000	93	0	0	0	0	0
SBNO1	18.600000	93	0	0	0	0	0
RRAS2	18.600000	93	0	0	0	0	0
RNF217	18.600000	93	0	0	0	0	0
RNF152	18.600000	93	0	0	0	0	0
RNF114	18.600000	93	0	0	0	0	0
RABEPK	18.600000	93	0	0	0	0	0
PSTPIP2	18.600000	93	0	0	0	0	0
PPP1R42	18.600000	93	0	0	0	0	0
PIMREG	18.600000	93	0	0	0	0	0
NTN4	18.600000	93	0	0	0	0	0
MRTFA	18.600000	93	0	0	0	0	0
MRPS18A	18.600000	93	0	0	0	0	0
LRRK2	18.600000	93	0	0	0	0	0
KCTD5	18.600000	93	0	0	0	0	0
HINFP	18.600000	93	0	0	0	0	0
HDAC8	18.600000	93	0	0	0	0	0
H1-5	18.600000	93	0	0	0	0	0
GRN	18.600000	93	0	0	0	0	0
GOT1	18.600000	93	0	0	0	0	0
GOLGA8A	18.600000	93	0	0	0	0	0
GOLGA7	18.600000	93	0	0	0	0	0
GEMIN8	18.600000	93	0	0	0	0	0
FTL	18.600000	93	0	0	0	0	0
FAR1	18.600000	93	0	0	0	0	0
EVA1C	18.600000	93	0	0	0	0	0
ERICH5	18.600000	93	0	0	0	0	0
DDT	18.600000	93	0	0	0	0	0
CXCL1	18.600000	93	0	0	0	0	0
CDV3	18.600000	93	0	0	0	0	0
CDR2L	18.600000	93	0	0	0	0	0
CDC42EP4	18.600000	93	0	0	0	0	0
CCNY	18.600000	93	0	0	0	0	0
C1orf194	18.600000	93	0	0	0	0	0
ATXN7L2	18.600000	93	0	0	0	0	0
APOL2	18.600000	93	0	0	0	0	0
ZNF446	18.400000	92	0	0	0	0	0
ZNF12	18.400000	92	0	0	0	0	0
ZFAND2B	18.400000	92	0	0	0	0	0
WDR82	18.400000	92	0	0	0	0	0
WDFY3	18.400000	92	0	0	0	0	0
UHRF1BP1	18.400000	92	0	0	0	0	0
UCP2	18.400000	92	0	0	0	0	0
UBIAD1	18.400000	92	0	0	0	0	0
TRPM7	18.400000	92	0	0	0	0	0
STX3	18.400000	92	0	0	0	0	0
PSMG4	18.400000	92	0	0	0	0	0
PRDM4	18.400000	92	0	0	0	0	0
NDST2	18.400000	92	0	0	0	0	0
